美乐网,存活5年10个月,2012/2/1,2017/12/31,文娱传媒,北京,不明确
布拉旅行,存活5年1个月,2012/11/1,2017/12/31,旅游,上海,A+轮
乐乐订,存活4年0个月,2013/12/1,2017/12/31,本地生活,广东,不明确
俏花旦,存活4年8个月,2013/4/1,2017/12/31,电子商务,江苏,不明确
Biu彼友,存活4年5个月,2013/7/1,2017/12/31,社交网络,四川,不明确
主厨严选,存活5年2个月,2012/10/1,2017/12/31,电子商务,台湾,不明确
站台,存活4年7个月,2013/5/1,2017/12/31,社交网络,北京,尚未获投
锐码,存活4年7个月,2013/5/1,2017/12/31,电子商务,北京,天使轮
翻漫画,存活4年5个月,2013/7/1,2017/12/31,文娱传媒,上海,不明确
专利众筹网,存活4年4个月,2013/8/1,2017/12/31,金融,北京,不明确
魔方手机助手,存活5年9个月,2012/3/1,2017/12/31,工具软件,北京,尚未获投
Catalog.im,存活5年11个月,2012/1/1,2017/12/31,文娱传媒,上海,不明确
IRewards,存活5年0个月,2012/12/1,2017/12/31,企业服务,上海,不明确
嘀嘀呜,存活5年9个月,2012/3/1,2017/12/31,汽车交通,北京,尚未获投
星期送,存活4年3个月,2013/9/1,2017/12/31,本地生活,湖北,不明确
E达招车,存活5年2个月,2012/10/1,2017/12/31,汽车交通,北京,不明确
粉多客,存活5年4个月,2012/8/1,2017/12/31,电子商务,福建,不明确
某某,存活4年4个月,2013/8/1,2017/12/31,社交网络,北京,天使轮
今日爆款,存活4年5个月,2013/7/1,2017/12/31,电子商务,湖北,不明确
宏图,存活4年9个月,2013/3/1,2017/12/31,文娱传媒,广东,不明确
壹路听,存活4年3个月,2013/9/1,2017/12/31,文娱传媒,北京,不明确
美图手机,存活4年7个月,2013/5/1,2017/12/31,新工业,福建,尚未获投
美腿团,存活4年11个月,2013/1/1,2017/12/31,电子商务,上海,天使轮
金米旅游,存活4年2个月,2013/10/1,2017/12/31,旅游,北京,不明确
好乐智出国留学网,存活4年9个月,2013/3/1,2017/12/31,教育,江苏,不明确
快子创意,存活4年5个月,2013/7/1,2017/12/31,广告营销,北京,不明确
5千克,存活5年4个月,2012/8/1,2017/12/31,电子商务,北京,不明确
趣保科技,存活5年2个月,2012/10/1,2017/12/31,金融,上海,不明确
51婚礼预订网,存活5年9个月,2012/3/1,2017/12/31,本地生活,湖北,不明确
同去社交,存活4年9个月,2013/3/1,2017/12/31,社交网络,上海,不明确
黑方糖,存活5年3个月,2012/9/1,2017/12/31,电子商务,上海,尚未获投
爱品图,存活5年11个月,2012/1/1,2017/12/31,电子商务,北京,不明确
4A店,存活5年4个月,2012/8/1,2017/12/31,汽车交通,广东,不明确
MindRunner小步快跑,存活4年3个月,2013/9/1,2017/12/31,物流,四川,尚未获投
维度品牌,存活4年5个月,2013/7/1,2017/12/31,企业服务,广东,尚未获投
租租看,存活4年7个月,2013/5/1,2017/12/31,房产服务,广东,不明确
V圈,存活5年0个月,2012/12/1,2017/12/31,社交网络,北京,不明确
爱秀吧,存活5年6个月,2012/6/1,2017/12/31,文娱传媒,广东,尚未获投
创腾,存活5年5个月,2012/7/1,2017/12/31,电子商务,广东,尚未获投
麦圈,存活5年6个月,2012/6/1,2017/12/31,社交网络,广东,天使轮
营养膳食指南,存活4年4个月,2013/8/1,2017/12/31,医疗健康,北京,不明确
奔奔BenBen,存活4年2个月,2013/10/1,2017/12/31,社交网络,北京,不明确
推推共享,存活5年10个月,2012/2/1,2017/12/31,工具软件,北京,天使轮
iMenuX,存活5年10个月,2012/2/1,2017/12/31,本地生活,浙江,不明确
时空情缘,存活4年9个月,2013/3/1,2017/12/31,文娱传媒,湖南,不明确
上海泉游,存活4年11个月,2013/1/1,2017/12/31,游戏,上海,不明确
乐换,存活4年9个月,2013/3/1,2017/12/31,电子商务,上海,不明确
上海智都科技Zeedoo,存活5年6个月,2012/6/1,2017/12/31,企业服务,上海,不明确
榜单客,存活4年2个月,2013/10/1,2017/12/31,电子商务,山东,不明确
@薇券,存活5年1个月,2012/11/1,2017/12/31,广告营销,北京,天使轮
病患如我,存活4年1个月,2013/11/1,2017/12/31,医疗健康,福建,天使轮
安天地科技,存活5年7个月,2012/5/1,2017/12/31,新工业,广东,不明确
创梦者,存活1年10个月,2016/2/1,2017/12/31,文娱传媒,北京,尚未获投
拍普,存活5年11个月,2012/1/1,2017/12/31,汽车交通,上海,不明确
土椒网,存活5年8个月,2012/4/1,2017/12/31,电子商务,广东,尚未获投
咚咚健身,存活4年5个月,2013/7/1,2017/12/31,医疗健康,上海,不明确
邦家政PH+,存活4年1个月,2013/11/1,2017/12/31,本地生活,福建,不明确
皮埃尔,存活5年0个月,2012/12/1,2017/12/31,体育运动,北京,不明确
城市味道,存活5年2个月,2012/10/1,2017/12/31,本地生活,广东,不明确
EADING一丁芯,存活4年9个月,2013/3/1,2017/12/31,智能硬件,福建,不明确
型男网,存活5年2个月,2012/10/1,2017/12/31,社交网络,上海,尚未获投
正源食派果蔬帮,存活4年4个月,2013/8/1,2017/12/31,电子商务,北京,尚未获投
御诚资产,存活4年6个月,2013/6/1,2017/12/31,金融,湖北,尚未获投
Blueface蓝颜面膜,存活4年3个月,2013/9/1,2017/12/31,电子商务,北京,尚未获投
名校直播,存活4年3个月,2013/9/1,2017/12/31,文娱传媒,江苏,尚未获投
183聊聊,存活5年11个月,2012/1/1,2017/12/31,社交网络,广东,尚未获投
Powerful泡否科技,存活5年4个月,2012/8/1,2017/12/31,电子商务,北京,A轮
亿言堂,存活4年11个月,2013/1/1,2017/12/31,房产服务,浙江,不明确
墨筹,存活4年4个月,2013/8/1,2017/12/31,金融,北京,不明确
Shyp,存活4年5个月,2013/7/1,2017/12/31,物流,北美洲,B轮
微窝WeiWo,存活5年11个月,2012/1/1,2017/12/31,企业服务,广东,天使轮
麦田圈,存活4年2个月,2013/10/1,2017/12/31,企业服务,江苏,尚未获投
秀秀,存活4年9个月,2013/3/1,2017/12/31,社交网络,广东,尚未获投
微听,存活4年11个月,2013/1/1,2017/12/31,文娱传媒,北京,不明确
涌泉,存活5年8个月,2012/4/1,2017/12/31,社交网络,河南,不明确
爱听爱说,存活4年7个月,2013/5/1,2017/12/31,文娱传媒,福建,不明确
大学城疯向标,存活4年3个月,2013/9/1,2017/12/31,文娱传媒,广东,不明确
驿站网,存活4年11个月,2013/1/1,2017/12/31,旅游,北京,已被收购
爱角落,存活4年11个月,2013/1/1,2017/12/31,社交网络,广东,不明确
淘乐乐软件,存活4年7个月,2013/5/1,2017/12/31,电子商务,安徽,不明确
中国宠物信息网,存活4年4个月,2013/8/1,2017/12/31,本地生活,江苏,不明确
多易网,存活5年6个月,2012/6/1,2017/12/31,游戏,四川,不明确
礼享圈,存活4年11个月,2013/1/1,2017/12/31,电子商务,上海,不明确
乐录,存活4年7个月,2013/5/1,2017/12/31,文娱传媒,上海,不明确
暴走购物,存活4年2个月,2013/10/1,2017/12/31,电子商务,北京,不明确
蚁众,存活4年6个月,2013/6/1,2017/12/31,企业服务,上海,不明确
中国好导游,存活4年11个月,2013/1/1,2017/12/31,旅游,上海,尚未获投
一战到底,存活4年9个月,2013/3/1,2017/12/31,游戏,北京,A轮
你选我猜,存活5年7个月,2012/5/1,2017/12/31,电子商务,广东,不明确
Pingle品购,存活4年7个月,2013/5/1,2017/12/31,电子商务,台湾,不明确
网店在线,存活5年6个月,2012/6/1,2017/12/31,电子商务,广东,不明确
大家玩,存活5年4个月,2012/8/1,2017/12/31,游戏,福建,尚未获投
珂居网,存活5年5个月,2012/7/1,2017/12/31,房产服务,江苏,不明确
内涵段子,存活5年9个月,2012/3/1,2017/12/31,文娱传媒,北京,尚未获投
点逸时代,存活5年2个月,2012/10/1,2017/12/31,汽车交通,北京,尚未获投
爱每叮,存活5年6个月,2012/6/1,2017/12/31,电子商务,北京,不明确
同城搜搜,存活4年7个月,2013/5/1,2017/12/31,本地生活,重庆,不明确
咔朴范儿,存活4年11个月,2013/1/1,2017/12/31,社交网络,北京,不明确
Openart乐艺网,存活4年4个月,2013/8/1,2017/12/31,文娱传媒,北京,尚未获投
清源教育,存活5年7个月,2012/5/1,2017/12/31,教育,北京,天使轮
RelaxSoul生活网,存活4年9个月,2013/3/1,2017/12/31,本地生活,北京,不明确
拍购,存活4年4个月,2013/8/1,2017/12/31,电子商务,北京,尚未获投
北京新思易佳科技,存活5年0个月,2012/12/1,2017/12/31,智能硬件,北京,A轮
WeSeekers,存活4年6个月,2013/6/1,2017/12/31,企业服务,北京,尚未获投
快乐365,存活5年5个月,2012/7/1,2017/12/31,本地生活,上海,不明确
威锋商城,存活5年7个月,2012/5/1,2017/12/31,电子商务,广东,不明确
贝壳应用中心,存活5年11个月,2012/1/1,2017/12/31,广告营销,山东,C轮
缤购bingo,存活4年0个月,2013/12/1,2017/12/31,本地生活,北京,不明确
爱当铺,存活4年2个月,2013/10/1,2017/12/31,电子商务,上海,不明确
堆车网,存活5年1个月,2012/11/1,2017/12/31,汽车交通,北京,不明确
尚班族,存活4年10个月,2013/2/1,2017/12/31,企业服务,湖北,不明确
乐卓网络,存活5年3个月,2012/9/1,2017/12/31,游戏,上海,天使轮
竹林熊猫,存活4年3个月,2013/9/1,2017/12/31,本地生活,安徽,不明确
订房宝,存活4年5个月,2013/7/1,2017/12/31,旅游,北京,A+轮
兔跑,存活4年4个月,2013/8/1,2017/12/31,社交网络,北京,不明确
标汇网,存活5年7个月,2012/5/1,2017/12/31,电子商务,江苏,尚未获投
Picsum照片书,存活5年7个月,2012/5/1,2017/12/31,文娱传媒,上海,不明确
双肩背,存活11年9个月,2006/3/1,2017/12/31,教育,北京,尚未获投
布谷云提醒,存活4年4个月,2013/8/1,2017/12/31,工具软件,浙江,不明确
APP集中营,存活5年2个月,2012/10/1,2017/12/31,工具软件,北京,尚未获投
穿戴觅,存活4年3个月,2013/9/1,2017/12/31,文娱传媒,北京,不明确
798手绘网,存活4年11个月,2013/1/1,2017/12/31,文娱传媒,北京,天使轮
云理财,存活4年1个月,2013/11/1,2017/12/31,金融,浙江,尚未获投
游脚印,存活4年11个月,2013/1/1,2017/12/31,旅游,北京,不明确
辣妈秀,存活5年8个月,2012/4/1,2017/12/31,电子商务,北京,不明确
圈课网,存活4年2个月,2013/10/1,2017/12/31,教育,北京,不明确
八镒商城,存活5年11个月,2012/1/1,2017/12/31,本地生活,四川,不明确
爱为网,存活4年6个月,2013/6/1,2017/12/31,广告营销,辽宁,不明确
身边购,存活5年7个月,2012/5/1,2017/12/31,电子商务,湖北,不明确
北京摇号应用,存活5年0个月,2012/12/1,2017/12/31,工具软件,北京,尚未获投
登陆诺曼底,存活5年5个月,2012/7/1,2017/12/31,房产服务,北京,尚未获投
网贷天地,存活4年0个月,2013/12/1,2017/12/31,金融,上海,不明确
健康367搜索,存活4年9个月,2013/3/1,2017/12/31,医疗健康,北京,尚未获投
玩苹果,存活4年11个月,2013/1/1,2017/12/31,游戏,北京,不明确
Fun视秀,存活4年5个月,2013/7/1,2017/12/31,文娱传媒,广东,不明确
乐卓游,存活4年9个月,2013/3/1,2017/12/31,游戏,安徽,不明确
传唱音乐,存活5年5个月,2012/7/1,2017/12/31,文娱传媒,北京,不明确
家装360,存活5年2个月,2012/10/1,2017/12/31,房产服务,北京,不明确
我替你说,存活4年11个月,2013/1/1,2017/12/31,工具软件,山东,尚未获投
打的啦,存活5年0个月,2012/12/1,2017/12/31,汽车交通,上海,不明确
购居网,存活5年8个月,2012/4/1,2017/12/31,房产服务,北京,尚未获投
片片,存活5年2个月,2012/10/1,2017/12/31,文娱传媒,北京,天使轮
八位数网络,存活4年0个月,2013/12/1,2017/12/31,广告营销,北京,不明确
生命之源,存活4年5个月,2013/7/1,2017/12/31,医疗健康,江苏,尚未获投
听说,存活4年0个月,2013/12/1,2017/12/31,工具软件,浙江,不明确
Kitchensurfing,存活5年9个月,2012/3/1,2017/12/31,本地生活,北美洲,B轮
FitRoot,存活5年1个月,2012/11/1,2017/12/31,医疗健康,北京,天使轮
360择校网,存活5年10个月,2012/2/1,2017/12/31,教育,广东,不明确
敢拍敢秀,存活4年4个月,2013/8/1,2017/12/31,社交网络,上海,不明确
NewMe日记,存活5年7个月,2012/5/1,2017/12/31,社交网络,浙江,不明确
同问AlsoAsk,存活5年3个月,2012/9/1,2017/12/31,社交网络,广东,不明确
91猎头网,存活4年7个月,2013/5/1,2017/12/31,企业服务,上海,尚未获投
vTalk.im,存活4年7个月,2013/5/1,2017/12/31,社交网络,广东,不明确
爱机控,存活4年11个月,2013/1/1,2017/12/31,本地生活,上海,尚未获投
有乐网,存活5年3个月,2012/9/1,2017/12/31,教育,北京,天使轮
K评网,存活4年7个月,2013/5/1,2017/12/31,游戏,广东,不明确
吃否,存活4年6个月,2013/6/1,2017/12/31,医疗健康,四川,不明确
爱配音,存活4年2个月,2013/10/1,2017/12/31,文娱传媒,浙江,尚未获投
淘宝客服招聘网,存活5年1个月,2012/11/1,2017/12/31,企业服务,广东,尚未获投
isport,存活5年8个月,2012/4/1,2017/12/31,体育运动,四川,不明确
Smile Tomato微笑番茄,存活5年7个月,2012/5/1,2017/12/31,游戏,广东,尚未获投
中诚讯科技,存活5年5个月,2012/7/1,2017/12/31,新工业,广东,天使轮
宠物悦,存活5年7个月,2012/5/1,2017/12/31,本地生活,湖南,不明确
安尼科技,存活5年7个月,2012/5/1,2017/12/31,工具软件,广东,不明确
闪译SunCloud,存活5年2个月,2012/10/1,2017/12/31,教育,浙江,不明确
云洗车,存活6年5个月,2011/7/1,2017/12/31,汽车交通,北京,尚未获投
Dormi,存活4年5个月,2013/7/1,2017/12/31,电子商务,广东,不明确
拼豆拼车,存活5年8个月,2012/4/1,2017/12/31,本地生活,北京,尚未获投
每嘉商城,存活5年4个月,2012/8/1,2017/12/31,电子商务,广东,不明确
Make美格时尚,存活4年8个月,2013/4/1,2017/12/31,电子商务,上海,天使轮
英语口语精华,存活4年10个月,2013/2/1,2017/12/31,教育,上海,不明确
美装,存活4年6个月,2013/6/1,2017/12/31,本地生活,北京,不明确
广州瑞桢,存活4年7个月,2013/5/1,2017/12/31,电子商务,广东,尚未获投
九猪网,存活4年11个月,2013/1/1,2017/12/31,房产服务,四川,天使轮
礼派网,存活4年5个月,2013/7/1,2017/12/31,电子商务,上海,不明确
蜗壳Workor,存活4年6个月,2013/6/1,2017/12/31,企业服务,北京,不明确
信息基因,存活5年1个月,2012/11/1,2017/12/31,广告营销,北京,不明确
北木商城,存活5年3个月,2012/9/1,2017/12/31,电子商务,北京,不明确
didi,存活4年8个月,2013/4/1,2017/12/31,社交网络,湖南,天使轮
融易融,存活5年1个月,2012/11/1,2017/12/31,金融,广东,A轮
音乐猎手,存活5年3个月,2012/9/1,2017/12/31,文娱传媒,湖北,不明确
亲友,存活4年7个月,2013/5/1,2017/12/31,工具软件,上海,不明确
搜喜欢,存活5年3个月,2012/9/1,2017/12/31,社交网络,广东,尚未获投
711代驾,存活4年6个月,2013/6/1,2017/12/31,汽车交通,广东,不明确
昂沁科技,存活5年0个月,2012/12/1,2017/12/31,企业服务,北京,不明确
一直玩,存活5年6个月,2012/6/1,2017/12/31,游戏,广东,尚未获投
工程师商城,存活5年5个月,2012/7/1,2017/12/31,企业服务,湖北,不明确
推播,存活4年7个月,2013/5/1,2017/12/31,文娱传媒,北京,尚未获投
一米西,存活4年11个月,2013/1/1,2017/12/31,电子商务,福建,不明确
天地图酷,存活4年7个月,2013/5/1,2017/12/31,文娱传媒,北京,不明确
阿贝尼,存活3年7个月,2014/5/1,2017/12/31,电子商务,上海,尚未获投
油瓶网,存活5年9个月,2012/3/1,2017/12/31,游戏,北京,尚未获投
声盟,存活5年10个月,2012/2/1,2017/12/31,广告营销,北京,已被收购
鲜品会,存活5年2个月,2012/10/1,2017/12/31,电子商务,北京,不明确
妙物,存活4年6个月,2013/6/1,2017/12/31,电子商务,北京,不明确
私橱网,存活5年2个月,2012/10/1,2017/12/31,文娱传媒,广东,不明确
Gutora古拓,存活4年5个月,2013/7/1,2017/12/31,电子商务,上海,不明确
花样生活网,存活4年4个月,2013/8/1,2017/12/31,电子商务,北京,尚未获投
房快租,存活4年3个月,2013/9/1,2017/12/31,房产服务,北京,尚未获投
Plugaway,存活4年7个月,2013/5/1,2017/12/31,智能硬件,北京,不明确
视频课堂,存活4年9个月,2013/3/1,2017/12/31,教育,北京,不明确
蓝鹦鹉,存活5年7个月,2012/5/1,2017/12/31,教育,广东,不明确
索诺环球,存活4年10个月,2013/2/1,2017/12/31,企业服务,安徽,不明确
拍付宝PayTag,存活4年6个月,2013/6/1,2017/12/31,金融,广东,不明确
i享受,存活4年2个月,2013/10/1,2017/12/31,本地生活,北京,尚未获投
疯豆网,存活5年9个月,2012/3/1,2017/12/31,教育,辽宁,尚未获投
蘑菇听书,存活5年8个月,2012/4/1,2017/12/31,工具软件,北京,尚未获投
一微米,存活5年9个月,2012/3/1,2017/12/31,企业服务,山东,不明确
TeBTC,存活4年11个月,2013/1/1,2017/12/31,金融,河南,尚未获投
一米店平台,存活5年10个月,2012/2/1,2017/12/31,电子商务,北京,不明确
贝壳湾,存活5年7个月,2012/5/1,2017/12/31,电子商务,天津,不明确
护肤网,存活5年3个月,2012/9/1,2017/12/31,本地生活,广东,天使轮
海秀众筹网,存活4年6个月,2013/6/1,2017/12/31,金融,北京,不明确
5i高校网,存活4年9个月,2013/3/1,2017/12/31,社交网络,广东,不明确
V租房,存活5年8个月,2012/4/1,2017/12/31,房产服务,北京,尚未获投
MuaBaby,存活4年2个月,2013/10/1,2017/12/31,教育,北京,不明确
婚博商城,存活5年4个月,2012/8/1,2017/12/31,本地生活,上海,不明确
秀爱网,存活5年9个月,2012/3/1,2017/12/31,文娱传媒,广东,不明确
活教育,存活5年7个月,2012/5/1,2017/12/31,教育,北京,不明确
订餐通,存活5年3个月,2012/9/1,2017/12/31,本地生活,安徽,不明确
畅读360,存活4年11个月,2013/1/1,2017/12/31,文娱传媒,上海,不明确
骑驴驴周边游,存活4年1个月,2013/11/1,2017/12/31,旅游,北京,尚未获投
Music to APP,存活4年8个月,2013/4/1,2017/12/31,文娱传媒,北京,天使轮
D+,存活4年6个月,2013/6/1,2017/12/31,汽车交通,上海,不明确
加速中国,存活5年5个月,2012/7/1,2017/12/31,企业服务,北京,尚未获投
摇摇礼券,存活5年1个月,2012/11/1,2017/12/31,电子商务,浙江,尚未获投
超合金战记,存活5年1个月,2012/11/1,2017/12/31,游戏,浙江,尚未获投
花儿秀,存活4年9个月,2013/3/1,2017/12/31,电子商务,陕西,不明确
好多街,存活5年11个月,2012/1/1,2017/12/31,电子商务,广东,不明确
叮叮快递,存活4年6个月,2013/6/1,2017/12/31,物流,北京,不明确
易优客,存活5年11个月,2012/1/1,2017/12/31,广告营销,北京,不明确
打车吧,存活5年3个月,2012/9/1,2017/12/31,汽车交通,北京,不明确
车风网,存活4年2个月,2013/10/1,2017/12/31,汽车交通,上海,B轮
彩虹之巅,存活4年8个月,2013/4/1,2017/12/31,本地生活,上海,不明确
上网快鸟,存活5年11个月,2012/1/1,2017/12/31,工具软件,北京,天使轮
心声FM,存活4年4个月,2013/8/1,2017/12/31,社交网络,四川,不明确
积分城市,存活5年9个月,2012/3/1,2017/12/31,本地生活,北京,尚未获投
排队通,存活4年5个月,2013/7/1,2017/12/31,本地生活,上海,不明确
AutoFLY小额贷款网,存活4年9个月,2013/3/1,2017/12/31,金融,上海,不明确
92社区,存活6年8个月,2011/4/1,2017/12/31,电子商务,浙江,尚未获投
i知子,存活4年6个月,2013/6/1,2017/12/31,教育,北京,不明确
车蚂蚁,存活5年3个月,2012/9/1,2017/12/31,汽车交通,浙江,A轮
胶囊电影,存活4年11个月,2013/1/1,2017/12/31,文娱传媒,北京,不明确
51打的,存活4年9个月,2013/3/1,2017/12/31,汽车交通,上海,不明确
人人爱车网,存活5年11个月,2012/1/1,2017/12/31,汽车交通,上海,不明确
PP网络电话,存活5年11个月,2012/1/1,2017/12/31,工具软件,广东,不明确
来趴,存活4年4个月,2013/8/1,2017/12/31,社交网络,广东,不明确
寰宇之旅,存活4年9个月,2013/3/1,2017/12/31,旅游,浙江,尚未获投
趣儿网,存活4年11个月,2013/1/1,2017/12/31,教育,上海,不明确
奥莱团,存活5年5个月,2012/7/1,2017/12/31,电子商务,北京,不明确
助考帮,存活5年0个月,2012/12/1,2017/12/31,教育,上海,天使轮
妈妈清单,存活4年3个月,2013/9/1,2017/12/31,电子商务,北京,不明确
光艾传播,存活4年7个月,2013/5/1,2017/12/31,文娱传媒,上海,天使轮
遥蓝儿童科技,存活4年6个月,2013/6/1,2017/12/31,教育,广东,不明确
音乐应用商店,存活4年11个月,2013/1/1,2017/12/31,文娱传媒,北京,尚未获投
疯狂锁屏,存活4年3个月,2013/9/1,2017/12/31,工具软件,上海,尚未获投
Jetters捷飞,存活4年7个月,2013/5/1,2017/12/31,汽车交通,上海,天使轮
月嫂点评网,存活4年7个月,2013/5/1,2017/12/31,本地生活,北京,不明确
Socialite,存活4年3个月,2013/9/1,2017/12/31,社交网络,台湾,不明确
慢品时光,存活5年2个月,2012/10/1,2017/12/31,电子商务,北京,不明确
豆子地,存活5年8个月,2012/4/1,2017/12/31,电子商务,北京,尚未获投
摩机平板升级网,存活5年11个月,2012/1/1,2017/12/31,工具软件,北京,天使轮
易订365,存活4年9个月,2013/3/1,2017/12/31,本地生活,贵州,不明确
存折网,存活4年11个月,2013/1/1,2017/12/31,金融,北京,尚未获投
e食e客,存活4年3个月,2013/9/1,2017/12/31,本地生活,上海,尚未获投
土鸡91生鲜超市,存活4年2个月,2013/10/1,2017/12/31,电子商务,广西,不明确
皇廷绘画ART818,存活4年3个月,2013/9/1,2017/12/31,文娱传媒,上海,天使轮
立即玩,存活5年7个月,2012/5/1,2017/12/31,游戏,上海,不明确
投房宝,存活4年3个月,2013/9/1,2017/12/31,金融,北京,不明确
爱租网,存活4年8个月,2013/4/1,2017/12/31,房产服务,四川,不明确
搜兔Sotu,存活4年7个月,2013/5/1,2017/12/31,文娱传媒,北京,不明确
虎歪网,存活5年11个月,2012/1/1,2017/12/31,体育运动,北京,不明确
早市网,存活4年2个月,2013/10/1,2017/12/31,电子商务,北京,尚未获投
时尚猫,存活4年1个月,2013/11/1,2017/12/31,本地生活,北京,天使轮
12598网上订货平台,存活5年4个月,2012/8/1,2017/12/31,电子商务,江苏,不明确
裤子网,存活4年5个月,2013/7/1,2017/12/31,电子商务,福建,不明确
的表,存活4年5个月,2013/7/1,2017/12/31,汽车交通,上海,不明确
爱手游科技,存活5年9个月,2012/3/1,2017/12/31,游戏,湖北,不明确
奇姆linkhim,存活5年9个月,2012/3/1,2017/12/31,工具软件,北京,不明确
美丽专家,存活4年11个月,2013/1/1,2017/12/31,本地生活,北京,不明确
段王爷,存活5年11个月,2012/1/1,2017/12/31,社交网络,广东,不明确
慧欣商贸,存活4年3个月,2013/9/1,2017/12/31,电子商务,四川,不明确
微趣测试,存活5年4个月,2012/8/1,2017/12/31,工具软件,广东,不明确
Together500,存活5年1个月,2012/11/1,2017/12/31,社交网络,上海,不明确
创成在线,存活4年8个月,2013/4/1,2017/12/31,文娱传媒,广东,不明确
微站科技,存活4年4个月,2013/8/1,2017/12/31,企业服务,广东,不明确
玉美网,存活4年4个月,2013/8/1,2017/12/31,电子商务,云南,尚未获投
搜贷网,存活4年2个月,2013/10/1,2017/12/31,金融,上海,尚未获投
我觉得,存活5年9个月,2012/3/1,2017/12/31,社交网络,北京,尚未获投
骑程网,存活5年6个月,2012/6/1,2017/12/31,体育运动,上海,不明确
35Groups,存活4年3个月,2013/9/1,2017/12/31,企业服务,四川,尚未获投
蜂巢,存活4年11个月,2013/1/1,2017/12/31,本地生活,北京,不明确
探生网,存活5年11个月,2012/1/1,2017/12/31,医疗健康,重庆,尚未获投
爱惠客,存活5年11个月,2012/1/1,2017/12/31,本地生活,浙江,天使轮
车控网,存活5年11个月,2012/1/1,2017/12/31,汽车交通,湖南,不明确
易帮网,存活4年8个月,2013/4/1,2017/12/31,企业服务,河南,不明确
海马爸爸,存活5年4个月,2012/8/1,2017/12/31,电子商务,浙江,不明确
钻石4c计算器,存活4年6个月,2013/6/1,2017/12/31,电子商务,北京,不明确
规律睡眠,存活4年5个月,2013/7/1,2017/12/31,医疗健康,浙江,不明确
懒日子,存活4年5个月,2013/7/1,2017/12/31,本地生活,北京,不明确
约TA去,存活4年7个月,2013/5/1,2017/12/31,社交网络,重庆,不明确
超级妈咪导航,存活5年9个月,2012/3/1,2017/12/31,医疗健康,广东,不明确
61bus,存活4年6个月,2013/6/1,2017/12/31,教育,上海,尚未获投
酷桌面,存活4年6个月,2013/6/1,2017/12/31,广告营销,上海,不明确
漫奇网,存活5年2个月,2012/10/1,2017/12/31,文娱传媒,北京,不明确
逛街神器,存活4年2个月,2013/10/1,2017/12/31,本地生活,北京,天使轮
